ano;ubigeo;ytocoh;pobreza
2015;210101;1233.602404;Fuera de la pobreza
2015;150135;1233.602404;Fuera de la pobreza
2015;150135;1233.602404;Fuera de la pobreza
2015;150135;2759.25;Fuera de la pobreza
2015;150135;2759.25;Fuera de la pobreza
2014;110106;2759.25;Fuera de la pobreza
2014;110106;2755.130952;Fuera de la pobreza
2014;110106;2755.130952;Fuera de la pobreza
2015;200105;2755.130952;Pobreza no extrema
2015;200105;2755.130952;Pobreza no extrema
2015;200105;2755.130952;Pobreza no extrema
2015;200105;1195.77443;Pobreza no extrema
2015;200105;1195.77443;Pobreza no extrema
2015;120603;3954.166667;Fuera de la pobreza
2015;120603;3954.166667;Fuera de la pobreza
2015;120603;3954.166667;Fuera de la pobreza
2015;120603;3954.166667;Fuera de la pobreza
2015;120603;3954.166667;Fuera de la pobreza
2014;160704;3596.583333;Pobreza no extrema
2014;160704;3596.583333;Pobreza no extrema
2014;160704;3596.583333;Pobreza no extrema
2014;160704;3596.583333;Pobreza no extrema
2014;160704;3596.583333;Pobreza no extrema
2014;160704;3596.583333;Pobreza no extrema
2014;160704;3596.583333;Pobreza no extrema
2014;160704;1168.75;Pobreza no extrema
2014;90304;3897.211559;Fuera de la pobreza
2014;90304;3897.211559;Fuera de la pobreza
2014;90304;3897.211559;Fuera de la pobreza
2014;90304;3897.211559;Fuera de la pobreza
2014;130813;3897.211559;Fuera de la pobreza
2014;130813;3897.211559;Fuera de la pobreza
2014;130813;2027.751181;Fuera de la pobreza
2014;130813;2027.751181;Fuera de la pobreza
2014;130813;2027.751181;Fuera de la pobreza
2015;140306;2027.751181;Fuera de la pobreza
2015;140306;1182.029882;Fuera de la pobreza
2015;140306;2770.416667;Fuera de la pobreza
2015;140306;2770.416667;Fuera de la pobreza
2015;140306;1621.64968;Fuera de la pobreza
2015;160112;1621.64968;Fuera de la pobreza
2015;120107;1621.64968;Pobreza no extrema
2015;120107;1621.64968;Pobreza no extrema
2015;120107;2760.05129;Pobreza no extrema
2015;120107;2760.05129;Pobreza no extrema
2015;120107;2760.05129;Pobreza no extrema
2015;120107;2760.05129;Pobreza no extrema
2015;30307;2760.05129;Fuera de la pobreza
2015;30307;2760.05129;Fuera de la pobreza
2015;30307;1071.192312;Fuera de la pobreza
2015;30307;1071.192312;Fuera de la pobreza
2015;110301;1071.192312;Fuera de la pobreza
2015;110301;4610;Fuera de la pobreza
2015;80205;4610;Fuera de la pobreza
2015;80205;4610;Fuera de la pobreza
2015;80205;4610;Fuera de la pobreza
2015;80205;8070.577661;Fuera de la pobreza
2015;80205;8070.577661;Fuera de la pobreza
2015;190302;383.3434749;Fuera de la pobreza
2015;190302;383.3434749;Fuera de la pobreza
2015;190302;2240.166667;Fuera de la pobreza
2015;190302;2240.166667;Fuera de la pobreza
2015;160501;2240.166667;Pobreza no extrema
2015;160501;2948.5;Pobreza no extrema
2015;160501;2948.5;Pobreza no extrema
2015;160501;2948.5;Pobreza no extrema
2015;160501;2948.5;Pobreza no extrema
2015;160501;2948.5;Pobreza no extrema
2015;110109;4592;Fuera de la pobreza
2015;110109;4592;Fuera de la pobreza
2015;110109;4592;Fuera de la pobreza
2015;50110;4592;Fuera de la pobreza
2015;50110;4592;Fuera de la pobreza
2015;50110;4592;Fuera de la pobreza
2015;50110;1511.045713;Fuera de la pobreza
2014;210708;1511.045713;Fuera de la pobreza
2014;210708;4165.083333;Fuera de la pobreza
2014;210708;4165.083333;Fuera de la pobreza
2014;210708;4165.083333;Fuera de la pobreza
2014;210708;4165.083333;Fuera de la pobreza
2015;150135;4165.083333;Fuera de la pobreza
2015;150135;4165.083333;Fuera de la pobreza
2015;150135;4165.083333;Fuera de la pobreza
2015;150135;4165.083333;Fuera de la pobreza
2014;100101;4165.083333;Fuera de la pobreza
2014;100101;4658;Fuera de la pobreza
2014;80601;4658;Fuera de la pobreza
2014;80601;4658;Fuera de la pobreza
2014;80601;4658;Fuera de la pobreza
2014;80601;4658;Fuera de la pobreza
2014;150601;4658;Fuera de la pobreza
2014;150601;4658;Fuera de la pobreza
2014;150601;3199.5;Fuera de la pobreza
2014;150601;3199.5;Fuera de la pobreza
2014;150601;3199.5;Fuera de la pobreza
2014;150601;3199.5;Fuera de la pobreza
2014;80503;908.4166667;Pobreza no extrema
2014;80503;908.4166667;Pobreza no extrema
2014;80503;478.8333333;Pobreza no extrema
2014;80503;478.8333333;Pobreza no extrema
2014;80503;801;Pobreza no extrema
2014;80503;801;Pobreza no extrema
2014;80503;197.5833333;Pobreza no extrema
2014;80503;1028.416667;Pobreza no extrema
2014;80503;1028.416667;Pobreza no extrema
2015;90103;1028.416667;Pobreza no extrema
2015;90103;1028.416667;Pobreza no extrema
2015;90103;1068.75;Pobreza no extrema
2015;90103;1068.75;Pobreza no extrema
2015;90103;1068.75;Pobreza no extrema
2014;10513;1068.75;Fuera de la pobreza
2014;10513;1068.75;Fuera de la pobreza
2014;10513;2019;Fuera de la pobreza
2014;10513;2019;Fuera de la pobreza
2015;160510;2103.5;Pobreza no extrema
2015;160510;2103.5;Pobreza no extrema
2015;160510;2103.5;Pobreza no extrema
2015;160510;2103.5;Pobreza no extrema
2015;160510;2687.916667;Pobreza no extrema
2015;160510;2687.916667;Pobreza no extrema
2014;90715;2687.916667;Fuera de la pobreza
2014;90715;2687.916667;Fuera de la pobreza
2014;90715;2687.916667;Fuera de la pobreza
2014;90715;2687.916667;Fuera de la pobreza
2014;90715;2198.333333;Fuera de la pobreza
2014;90715;2198.333333;Fuera de la pobreza
2014;140105;2198.333333;Fuera de la pobreza
2014;140105;2198.333333;Fuera de la pobreza
2014;140105;2198.333333;Fuera de la pobreza
2014;70101;2198.333333;Fuera de la pobreza
2014;70101;3401.75;Fuera de la pobreza
2014;70101;3401.75;Fuera de la pobreza
2015;60101;3473.416667;Pobreza no extrema
2014;140105;3473.416667;Fuera de la pobreza
2014;140105;3473.416667;Fuera de la pobreza
2014;140105;3473.416667;Fuera de la pobreza
2015;100401;3473.416667;Fuera de la pobreza
2015;100401;3473.416667;Fuera de la pobreza
2015;100401;726.5;Fuera de la pobreza
2015;100401;3860.333333;Fuera de la pobreza
2015;30101;9450.833333;Pobreza no extrema
2015;30101;4012.916667;Pobreza no extrema
2015;30101;4012.916667;Pobreza no extrema
2015;30101;4012.916667;Pobreza no extrema
2015;30101;4012.916667;Pobreza no extrema
2015;250101;4012.916667;Fuera de la pobreza
2015;250101;3479.25;Fuera de la pobreza
2014;21402;3119.083333;Fuera de la pobreza
2014;21402;636.6180591;Fuera de la pobreza
2015;70103;636.6180591;Fuera de la pobreza
2015;70103;2845.806866;Fuera de la pobreza
2015;70103;2845.806866;Fuera de la pobreza
2014;100101;2845.806866;Fuera de la pobreza
2014;100101;2845.806866;Fuera de la pobreza
2014;100101;2845.806866;Fuera de la pobreza
2014;100101;2845.806866;Fuera de la pobreza
2014;100101;2845.806866;Fuera de la pobreza
2014;160501;2845.806866;Pobreza no extrema
2014;160501;409.8169643;Pobreza no extrema
2014;160501;1761.439307;Pobreza no extrema
2014;160501;1761.439307;Pobreza no extrema
2014;160501;1761.439307;Pobreza no extrema
2014;160501;1761.439307;Pobreza no extrema
2014;160501;1457.024128;Pobreza no extrema
2014;240304;1457.024128;Fuera de la pobreza
2014;240304;1457.024128;Fuera de la pobreza
2014;240304;1457.024128;Fuera de la pobreza
2015;150101;798.7254019;Fuera de la pobreza
2015;150101;798.7254019;Fuera de la pobreza
2015;150101;798.7254019;Fuera de la pobreza
2015;150101;798.7254019;Fuera de la pobreza
2015;110501;798.7254019;Fuera de la pobreza
2015;110501;815.8738493;Fuera de la pobreza
2015;110501;815.8738493;Fuera de la pobreza
2015;180101;815.8738493;Fuera de la pobreza
2015;180101;757.8652742;Fuera de la pobreza
2015;180101;757.8652742;Fuera de la pobreza
2015;70102;757.8652742;Fuera de la pobreza
2015;200205;757.8652742;Fuera de la pobreza
2015;200205;221.6548116;Fuera de la pobreza
2015;200205;1000.637507;Fuera de la pobreza
2015;110301;1000.637507;Fuera de la pobreza
2015;110301;1000.637507;Fuera de la pobreza
2015;110301;839.8691983;Fuera de la pobreza
2015;110301;839.8691983;Fuera de la pobreza
2015;110301;839.8691983;Fuera de la pobreza
2015;200607;839.8691983;Fuera de la pobreza
2015;200607;1021.040516;Fuera de la pobreza
2015;200607;1021.040516;Fuera de la pobreza
2014;110204;1021.040516;Fuera de la pobreza
2014;110204;1614.799758;Fuera de la pobreza
2014;40121;1614.799758;Fuera de la pobreza
2014;40121;1614.799758;Fuera de la pobreza
2014;40121;1614.799758;Fuera de la pobreza
2014;40121;1614.799758;Fuera de la pobreza
2015;40805;1614.799758;Pobreza no extrema
2014;200104;951.8333333;Fuera de la pobreza
2014;200104;5683.696474;Fuera de la pobreza
2014;200104;5683.696474;Fuera de la pobreza
2014;200104;5683.696474;Fuera de la pobreza
2014;100317;5683.696474;Fuera de la pobreza
2014;100317;5683.696474;Fuera de la pobreza
2014;100317;5683.696474;Fuera de la pobreza
2015;230110;2176.75;Fuera de la pobreza
2015;230110;2176.75;Fuera de la pobreza
2015;140310;2176.75;Fuera de la pobreza
2015;140310;2176.75;Fuera de la pobreza
2015;140310;2176.75;Fuera de la pobreza
2015;140310;2176.75;Fuera de la pobreza
2015;160601;1199.269237;Pobreza no extrema
2015;160601;1199.269237;Pobreza no extrema
2015;160601;1199.269237;Pobreza no extrema
2015;160601;1199.269237;Pobreza no extrema
2015;160601;1199.269237;Pobreza no extrema
2015;160601;1199.269237;Pobreza no extrema
2015;160601;709.2692371;Pobreza no extrema
2015;160601;709.2692371;Pobreza no extrema
2015;160601;628.1504756;Pobreza no extrema
2014;30416;628.1504756;Pobreza no extrema
2014;30416;2209.166667;Pobreza no extrema
2014;30416;2209.166667;Pobreza no extrema
2014;30416;2209.166667;Pobreza no extrema
2014;30416;2209.166667;Pobreza no extrema
2014;30416;2209.166667;Pobreza no extrema
2014;30416;861.9166667;Pobreza no extrema
2014;30416;972.7755805;Pobreza no extrema
2014;110506;972.7755805;Fuera de la pobreza
2014;110506;972.7755805;Fuera de la pobreza
2014;110506;972.7755805;Fuera de la pobreza
2014;40102;972.7755805;Fuera de la pobreza
2014;40102;13930.91667;Fuera de la pobreza
2014;240101;13930.91667;Fuera de la pobreza
2014;240101;131.75;Fuera de la pobreza
2014;240101;4224.166667;Fuera de la pobreza
2014;200401;4224.166667;Pobreza no extrema
2014;200401;4224.166667;Pobreza no extrema
2014;200401;4224.166667;Pobreza no extrema
2014;200401;4224.166667;Pobreza no extrema
2014;200401;2724.666667;Pobreza no extrema
2014;30506;2724.666667;Fuera de la pobreza
2014;30506;2724.666667;Fuera de la pobreza
2014;30506;3347.085596;Fuera de la pobreza
2014;51101;3347.085596;Fuera de la pobreza
2014;51101;3347.085596;Fuera de la pobreza
2014;51101;3347.085596;Fuera de la pobreza
2014;51101;3347.085596;Fuera de la pobreza
2014;160101;3347.085596;Fuera de la pobreza
2014;160101;1674.739713;Fuera de la pobreza
2014;160101;1674.739713;Fuera de la pobreza
2014;160101;1674.739713;Fuera de la pobreza
2015;200401;1674.739713;Fuera de la pobreza
2015;200401;799.84375;Fuera de la pobreza
2014;40102;799.84375;Fuera de la pobreza
2014;40102;799.84375;Fuera de la pobreza
2014;40102;799.84375;Fuera de la pobreza
2014;40102;1420.900297;Fuera de la pobreza
2014;130813;1420.900297;Fuera de la pobreza
2014;130813;1420.900297;Fuera de la pobreza
2014;130813;1420.900297;Fuera de la pobreza
2015;30401;1420.900297;Pobreza extrema
2014;150101;1446.962558;Fuera de la pobreza
2014;150101;1446.962558;Fuera de la pobreza
2014;100111;1446.962558;Fuera de la pobreza
2014;100111;1446.962558;Fuera de la pobreza
2014;100111;1045.212558;Fuera de la pobreza
2014;210405;1045.212558;Pobreza no extrema
2015;80501;813.0833333;Pobreza no extrema
2015;80501;813.0833333;Pobreza no extrema
2015;80501;934.0573636;Pobreza no extrema
2015;80501;934.0573636;Pobreza no extrema
2015;80501;934.0573636;Pobreza no extrema
2015;80501;934.0573636;Pobreza no extrema
2015;80501;2121.249376;Pobreza no extrema
2015;210601;2121.249376;Fuera de la pobreza
2015;210601;2121.249376;Fuera de la pobreza
2015;210601;2121.249376;Fuera de la pobreza
2015;210601;2121.249376;Fuera de la pobreza
2014;60108;2121.249376;Fuera de la pobreza
2014;60108;386.9993756;Fuera de la pobreza
2014;60108;386.9993756;Fuera de la pobreza
2014;60108;386.9993756;Fuera de la pobreza
2014;160107;386.9993756;Pobreza no extrema
2014;160107;386.9993756;Pobreza no extrema
2014;160107;386.9993756;Pobreza no extrema
2014;160107;386.9993756;Pobreza no extrema
2014;160107;538.6333333;Pobreza no extrema
2014;160107;538.6333333;Pobreza no extrema
2014;40129;1486.448844;Fuera de la pobreza
2014;40129;1486.448844;Fuera de la pobreza
2014;40129;1486.448844;Fuera de la pobreza
2014;120114;1486.448844;Fuera de la pobreza
2014;120114;618.2930608;Fuera de la pobreza
2014;120114;618.2930608;Fuera de la pobreza
2015;180301;1854.854361;Fuera de la pobreza
2015;180301;1854.854361;Fuera de la pobreza
2015;180301;1854.854361;Fuera de la pobreza
2015;160401;1854.854361;Pobreza no extrema
2015;160401;533.0123706;Pobreza no extrema
2015;160401;1998.763686;Pobreza no extrema
2015;160401;1998.763686;Pobreza no extrema
2015;160401;1998.763686;Pobreza no extrema
2015;160401;1998.763686;Pobreza no extrema
2015;160401;1998.763686;Pobreza no extrema
2014;50501;1998.763686;Fuera de la pobreza
2014;50501;1998.763686;Fuera de la pobreza
2014;50501;1998.763686;Fuera de la pobreza
2014;140101;1942.977905;Fuera de la pobreza
2014;140101;1942.977905;Fuera de la pobreza
2014;140101;1942.977905;Fuera de la pobreza
2014;140101;1942.977905;Fuera de la pobreza
2014;140101;4847.916667;Fuera de la pobreza
2015;90118;4847.916667;Fuera de la pobreza
2015;90118;4847.916667;Fuera de la pobreza
2015;110206;4847.916667;Pobreza no extrema
2015;110206;3025.833333;Pobreza no extrema
2015;110206;3025.833333;Pobreza no extrema
2015;110206;3025.833333;Pobreza no extrema
2015;110206;872.9166667;Pobreza no extrema
2014;170101;872.9166667;Fuera de la pobreza
2014;170101;3838.25;Fuera de la pobreza
2014;170101;3838.25;Fuera de la pobreza
2015;190113;3838.25;Pobreza no extrema
2015;190113;3838.25;Pobreza no extrema
2015;190113;3838.25;Pobreza no extrema
2015;190113;3838.25;Pobreza no extrema
2015;190113;3838.25;Pobreza no extrema
2015;190113;3838.25;Pobreza no extrema
2015;190113;3838.25;Pobreza no extrema
2015;220909;3838.25;Fuera de la pobreza
2015;220909;1042.899075;Fuera de la pobreza
2015;220909;1042.899075;Fuera de la pobreza
2015;220909;1042.899075;Fuera de la pobreza
2015;220101;259.059386;Fuera de la pobreza
2015;220101;515.8124084;Fuera de la pobreza
2014;190206;515.8124084;Pobreza no extrema
2014;190206;191.8333333;Pobreza no extrema
2014;190206;636.4009264;Pobreza no extrema
2014;190206;636.4009264;Pobreza no extrema
2014;190206;358.6124163;Pobreza no extrema
2014;190206;633.1021711;Pobreza no extrema
2015;190107;633.1021711;Pobreza no extrema
2015;190107;214.1436746;Pobreza no extrema
2015;190107;1229.473225;Pobreza no extrema
2015;190107;1229.473225;Pobreza no extrema
2015;190107;1229.473225;Pobreza no extrema
2014;110101;1229.473225;Fuera de la pobreza
2014;110101;1229.473225;Fuera de la pobreza
2014;30605;1120.376614;Fuera de la pobreza
2014;30605;1120.376614;Fuera de la pobreza
2014;30605;1120.376614;Fuera de la pobreza
2014;30605;533.4792602;Fuera de la pobreza
2014;30605;533.4792602;Fuera de la pobreza
2015;230202;123.9792602;Fuera de la pobreza
2015;230202;1330.333333;Fuera de la pobreza
2015;230202;1330.333333;Fuera de la pobreza
2014;230401;4340.652601;Fuera de la pobreza
2014;230401;4340.652601;Fuera de la pobreza
2014;10101;4340.652601;Pobreza no extrema
2015;200701;4340.652601;Fuera de la pobreza
2015;200701;4340.652601;Fuera de la pobreza
2015;200701;4340.652601;Fuera de la pobreza
2015;200701;2084.25;Fuera de la pobreza
2015;200701;2084.25;Fuera de la pobreza
2014;101105;2084.25;Pobreza extrema
2014;101105;2084.25;Pobreza extrema
2014;101105;2084.25;Pobreza extrema
2014;101105;2084.25;Pobreza extrema
2014;101105;2084.25;Pobreza extrema
2014;101105;2084.25;Pobreza extrema
2014;101105;2084.25;Pobreza extrema
2014;101105;2084.25;Pobreza extrema
2014;101105;1239.032182;Pobreza extrema
2014;101105;1239.032182;Pobreza extrema
2014;101105;1239.032182;Pobreza extrema
2015;10101;3657.055582;Fuera de la pobreza
2015;10101;1307.333333;Fuera de la pobreza
2014;160403;1307.333333;Fuera de la pobreza
2014;160403;1307.333333;Fuera de la pobreza
2014;160403;1307.333333;Fuera de la pobreza
2014;160403;2086.583333;Fuera de la pobreza
2015;220806;2086.583333;Fuera de la pobreza
2015;220806;2086.583333;Fuera de la pobreza
2015;220806;935.8863636;Fuera de la pobreza
2015;220806;935.8863636;Fuera de la pobreza
2015;220806;547.07041;Fuera de la pobreza
2015;10609;1605.56737;Fuera de la pobreza
2015;10609;1781.916667;Fuera de la pobreza
2015;10609;2983.083333;Fuera de la pobreza
2015;10609;2983.083333;Fuera de la pobreza
2015;10609;11646.56172;Fuera de la pobreza
2014;110206;11646.56172;Fuera de la pobreza
2014;110206;11646.56172;Fuera de la pobreza
2014;110206;11646.56172;Fuera de la pobreza
2014;10703;11646.56172;Fuera de la pobreza
2014;10703;11646.56172;Fuera de la pobreza
2014;10703;11646.56172;Fuera de la pobreza
2014;10703;11646.56172;Fuera de la pobreza
2015;240102;11646.56172;Fuera de la pobreza
2015;240102;11646.56172;Fuera de la pobreza
2015;240102;11646.56172;Fuera de la pobreza
2015;240102;11646.56172;Fuera de la pobreza
2014;160201;440.4494367;Pobreza no extrema
2014;160201;440.4494367;Pobreza no extrema
2014;160201;514.4476318;Pobreza no extrema
2014;160201;514.4476318;Pobreza no extrema
2014;160201;334;Pobreza no extrema
2014;210101;334;Fuera de la pobreza
2014;210101;437.8661276;Fuera de la pobreza
2015;130111;425.9439946;Pobreza extrema
2015;120301;425.9439946;Pobreza no extrema
2015;120301;425.9439946;Pobreza no extrema
2015;120301;2475.61506;Pobreza no extrema
2015;120301;2475.61506;Pobreza no extrema
2015;120301;2475.61506;Pobreza no extrema
2015;120301;2475.61506;Pobreza no extrema
2015;120301;2475.61506;Pobreza no extrema
2015;120301;3446.093692;Pobreza no extrema
2015;120301;3446.093692;Pobreza no extrema
2015;120301;3446.093692;Pobreza no extrema
2015;110107;3446.093692;Fuera de la pobreza
2015;110107;3446.093692;Fuera de la pobreza
2015;110107;3446.093692;Fuera de la pobreza
2015;160113;1931.136118;Pobreza no extrema
2015;160113;1931.136118;Pobreza no extrema
2015;160113;1931.136118;Pobreza no extrema
2015;160113;1931.136118;Pobreza no extrema
2015;160113;1931.136118;Pobreza no extrema
2015;160113;1931.136118;Pobreza no extrema
2015;160113;1931.136118;Pobreza no extrema
2014;21809;1931.136118;Fuera de la pobreza
2014;21809;893.8164478;Fuera de la pobreza
2014;21809;893.8164478;Fuera de la pobreza
2014;21809;893.8164478;Fuera de la pobreza
2015;100604;893.8164478;Pobreza no extrema
2015;100604;893.8164478;Pobreza no extrema
2015;100604;893.8164478;Pobreza no extrema
2015;100604;1306;Pobreza no extrema
2015;100604;1306;Pobreza no extrema
2015;100604;1306;Pobreza no extrema
2015;100604;1306;Pobreza no extrema
2015;100604;1306;Pobreza no extrema
2015;100604;1306;Pobreza no extrema
2015;40401;970.75;Fuera de la pobreza
2015;40401;970.75;Fuera de la pobreza
2015;40401;970.75;Fuera de la pobreza
2015;40401;970.75;Fuera de la pobreza
2014;200104;970.75;Pobreza no extrema
2014;200104;970.75;Pobreza no extrema
2014;200104;970.75;Pobreza no extrema
2014;200104;325.7427755;Pobreza no extrema
2014;200104;325.7427755;Pobreza no extrema
2015;80101;325.7427755;Fuera de la pobreza
2015;80101;325.7427755;Fuera de la pobreza
2015;150121;149.5;Fuera de la pobreza
2015;150121;149.5;Fuera de la pobreza
2015;150103;149.5;Fuera de la pobreza
2015;150103;149.5;Fuera de la pobreza
2015;150103;988.75;Fuera de la pobreza
2014;190202;988.75;Fuera de la pobreza
2014;190202;988.75;Fuera de la pobreza
2014;190202;988.75;Fuera de la pobreza
2014;190202;988.75;Fuera de la pobreza
2014;190202;988.75;Fuera de la pobreza
2014;160112;988.75;Fuera de la pobreza
2014;160112;138.1666667;Fuera de la pobreza
2015;60101;1001.080641;Fuera de la pobreza
2015;60101;1001.080641;Fuera de la pobreza
2015;60101;1001.080641;Fuera de la pobreza
2014;10109;1001.080641;Fuera de la pobreza
2014;10109;3358.816667;Fuera de la pobreza
2014;10109;3358.816667;Fuera de la pobreza
2014;10109;3358.816667;Fuera de la pobreza
2014;10109;3358.816667;Fuera de la pobreza
2014;60102;3358.816667;Fuera de la pobreza
2014;60102;1833.75457;Fuera de la pobreza
2014;60102;1833.75457;Fuera de la pobreza
2015;70103;1833.75457;Fuera de la pobreza
2015;70103;1833.75457;Fuera de la pobreza
2015;70103;2542;Fuera de la pobreza
2014;10307;2542;Fuera de la pobreza
2014;10307;2542;Fuera de la pobreza
2014;10307;2542;Fuera de la pobreza
2014;10307;2542;Fuera de la pobreza
2015;130806;626.5;Fuera de la pobreza
2015;130806;626.5;Fuera de la pobreza
2014;250107;626.5;Fuera de la pobreza
2014;250107;626.5;Fuera de la pobreza
2014;250107;3401.416667;Fuera de la pobreza
2015;21003;3401.416667;Fuera de la pobreza
2015;21003;3401.416667;Fuera de la pobreza
2015;21003;3401.416667;Fuera de la pobreza
2015;21003;3404.833333;Fuera de la pobreza
2015;110104;3404.833333;Fuera de la pobreza
2015;110104;3404.833333;Fuera de la pobreza
2015;110104;1055.100757;Fuera de la pobreza
2015;110104;1055.100757;Fuera de la pobreza
2014;150128;1055.100757;Fuera de la pobreza
2014;150128;1055.100757;Fuera de la pobreza
2015;21008;841.8148148;Fuera de la pobreza
2015;21008;841.8148148;Fuera de la pobreza
2015;190104;841.8148148;Fuera de la pobreza
2015;190104;2930.583333;Fuera de la pobreza
2015;40107;2930.583333;Fuera de la pobreza
2015;40107;2930.583333;Fuera de la pobreza
2015;40107;2930.583333;Fuera de la pobreza
2015;40107;374.1055834;Fuera de la pobreza
2015;40107;374.1055834;Fuera de la pobreza
2015;40107;1098.916667;Fuera de la pobreza
2015;40107;1098.916667;Fuera de la pobreza
2015;40107;1098.916667;Fuera de la pobreza
2015;40107;1098.916667;Fuera de la pobreza
2015;200114;1098.916667;Fuera de la pobreza
2015;200114;849.9037813;Fuera de la pobreza
2015;200114;849.9037813;Fuera de la pobreza
2015;200114;1445.7556;Fuera de la pobreza
2015;200114;1445.7556;Fuera de la pobreza
2014;150727;9564.5;Fuera de la pobreza
2014;150727;726.9166667;Fuera de la pobreza
2014;160507;726.9166667;Fuera de la pobreza
2014;160507;726.9166667;Fuera de la pobreza
2014;160507;2557.916667;Fuera de la pobreza
2015;180301;2557.916667;Fuera de la pobreza
2015;180301;2557.916667;Fuera de la pobreza
2014;70106;2557.916667;Fuera de la pobreza
2014;240101;2557.916667;Fuera de la pobreza
2014;240101;2284.083333;Fuera de la pobreza
2014;240101;2284.083333;Fuera de la pobreza
2015;90103;2284.083333;Fuera de la pobreza
2015;90103;3510.508811;Fuera de la pobreza
2015;90103;3510.508811;Fuera de la pobreza
2015;90401;3510.508811;Fuera de la pobreza
2015;90401;3510.508811;Fuera de la pobreza
2015;90401;3510.508811;Fuera de la pobreza
2015;90401;3510.508811;Fuera de la pobreza
2015;90401;3510.508811;Fuera de la pobreza
2014;220801;3510.508811;Fuera de la pobreza
2014;220801;3510.508811;Fuera de la pobreza
2014;220801;3510.508811;Fuera de la pobreza
2014;220801;647.1666667;Fuera de la pobreza
2015;190101;647.1666667;Pobreza no extrema
2015;190101;647.1666667;Pobreza no extrema
2015;190101;647.1666667;Pobreza no extrema
2015;190101;647.1666667;Pobreza no extrema
2015;190101;4541.019133;Pobreza no extrema
2015;110102;4541.019133;Fuera de la pobreza
2015;110102;4541.019133;Fuera de la pobreza
2015;110102;3622.308154;Fuera de la pobreza
2014;250301;3622.308154;Fuera de la pobreza
2014;250301;3622.308154;Fuera de la pobreza
2014;190104;5565.25;Fuera de la pobreza
2014;190104;5565.25;Fuera de la pobreza
2014;190104;5565.25;Fuera de la pobreza
2014;190104;5565.25;Fuera de la pobreza
2014;40409;5565.25;Pobreza no extrema
2014;40409;5565.25;Pobreza no extrema
2014;40409;2388.666667;Pobreza no extrema
2014;40409;2388.666667;Pobreza no extrema
2014;40409;2388.666667;Pobreza no extrema
2014;40409;2388.666667;Pobreza no extrema
2014;40409;2170.583333;Pobreza no extrema
2014;40409;2170.583333;Pobreza no extrema
2014;50110;2496.75;Fuera de la pobreza
2014;50110;2496.75;Fuera de la pobreza
2014;50110;2496.75;Fuera de la pobreza
2014;61003;1355.888036;Fuera de la pobreza
2014;61003;1355.888036;Fuera de la pobreza
2015;140105;5767;Pobreza no extrema
2015;140105;5767;Pobreza no extrema
2015;140105;5767;Pobreza no extrema
2015;140105;5767;Pobreza no extrema
2015;140105;4791.833333;Pobreza no extrema
2014;30104;4791.833333;Fuera de la pobreza
2014;30104;4791.833333;Fuera de la pobreza
2014;30104;4791.833333;Fuera de la pobreza
2014;30104;4791.833333;Fuera de la pobreza
2015;90204;4791.833333;Fuera de la pobreza
2015;90204;14586.89864;Fuera de la pobreza
2015;90204;14586.89864;Fuera de la pobreza
2015;90204;14586.89864;Fuera de la pobreza
2014;120101;14586.89864;Fuera de la pobreza
2014;230101;14586.89864;Fuera de la pobreza
2014;230101;14586.89864;Fuera de la pobreza
2014;200405;2423.166667;Pobreza no extrema
2014;200405;6331.75;Pobreza no extrema
2014;200405;6331.75;Pobreza no extrema
2014;200405;6331.75;Pobreza no extrema
2014;200405;6331.75;Pobreza no extrema
2014;21801;6331.75;Fuera de la pobreza
2014;21801;1446.258134;Fuera de la pobreza
2015;190107;1446.258134;Fuera de la pobreza
2015;190107;5413.95976;Fuera de la pobreza
2015;190107;5413.95976;Fuera de la pobreza
2015;190107;5413.95976;Fuera de la pobreza
2015;220911;5413.95976;Fuera de la pobreza
2015;220911;5413.95976;Fuera de la pobreza
2015;220911;5413.95976;Fuera de la pobreza
2015;220911;4211.833333;Fuera de la pobreza
2015;220911;4211.833333;Fuera de la pobreza
2015;220911;4211.833333;Fuera de la pobreza
2015;220911;4211.833333;Fuera de la pobreza
2015;220911;54617.83333;Fuera de la pobreza
2015;220911;54617.83333;Fuera de la pobreza
2014;150132;54617.83333;Pobreza no extrema
2014;150132;54617.83333;Pobreza no extrema
2014;150132;1265.916667;Pobreza no extrema
2014;150132;4560.221074;Pobreza no extrema
2014;150132;4560.221074;Pobreza no extrema
2014;150132;4560.221074;Pobreza no extrema
2014;130101;4560.221074;Fuera de la pobreza
2014;130101;1790.788247;Fuera de la pobreza
2014;130101;1790.788247;Fuera de la pobreza
2015;90202;1790.788247;Pobreza no extrema
2015;90202;6042.422613;Pobreza no extrema
2015;90202;6042.422613;Pobreza no extrema
2015;90202;6042.422613;Pobreza no extrema
2015;90202;6042.422613;Pobreza no extrema
2015;90202;6042.422613;Pobreza no extrema
2015;90202;1830.768096;Pobreza no extrema
2015;90202;1830.768096;Pobreza no extrema
2015;150135;1830.768096;Fuera de la pobreza
2015;150135;1830.768096;Fuera de la pobreza
2015;150135;1830.768096;Fuera de la pobreza
2015;150135;371.2954655;Fuera de la pobreza
2015;150135;371.2954655;Fuera de la pobreza
2015;150135;371.2954655;Fuera de la pobreza
2015;150135;371.2954655;Fuera de la pobreza
2015;90401;371.2954655;Fuera de la pobreza
